accx,accy,accz
0.0402,0.2572,0.9833
0.0314,0.2537,0.9906
0.0118,0.2596,1.0018
-0.0043,0.2625,1.0057
-0.0209,0.2728,1.0111
-0.0288,0.2728,1.0106
-0.0361,0.2772,1.0126
-0.0507,0.2855,1.0023
-0.0537,0.2855,0.994
-0.0576,0.2899,0.9837
-0.0659,0.2943,0.9637
-0.0727,0.2933,0.9456
-0.0771,0.2923,0.9358
-0.0834,0.2928,0.9217
-0.0864,0.2923,0.9129
-0.0937,0.2967,0.907
-0.0976,0.2967,0.8929
-0.0981,0.2953,0.8894
-0.0947,0.3001,0.8846
-0.0839,0.2987,0.8806
-0.0766,0.2953,0.8758
-0.0693,0.2928,0.8767
-0.0605,0.2879,0.8723
-0.0507,0.284,0.8787
-0.0434,0.2791,0.8865
-0.0278,0.2723,0.8909
-0.0175,0.2655,0.8929
-0.0043,0.2508,0.908
0.0045,0.2361,0.9207
0.0148,0.2176,0.9461
0.0182,0.2044,0.9676
0.0167,0.1961,0.9833
0.0192,0.1926,0.9901
0.0187,0.1926,0.9955
0.0128,0.1843,1.0091
0.0026,0.1829,1.0179
0.0021,0.1848,1.0209
-0.0063,0.1878,1.0272
-0.0126,0.1834,1.0272
-0.0185,0.1863,1.0287
-0.0204,0.1936,1.0238
-0.0209,0.2009,1.0189
-0.0161,0.2029,1.0121
-0.0175,0.2112,0.9994
-0.0136,0.221,0.9847
-0.0102,0.2298,0.9734
-0.0058,0.2376,0.9656
-0.0063,0.2406,0.9529
-0.0034,0.244,0.951
0.0026,0.2513,0.9402
0.0079,0.2503,0.9402
0.0148,0.2474,0.949
0.0197,0.2445,0.948
0.0324,0.2415,0.9529
0.0363,0.2351,0.9632
0.0421,0.2396,0.9598
0.0524,0.2332,0.9641
0.0577,0.2317,0.9641
0.0636,0.2293,0.9651
0.0656,0.2283,0.9593
0.0797,0.2288,0.9637
0.0758,0.2283,0.9588
0.0773,0.2278,0.9524
0.0783,0.2254,0.949
0.0729,0.2322,0.9329
0.069,0.2401,0.9192
0.0695,0.243,0.9099
0.0602,0.2523,0.8972
0.0534,0.2533,0.8929
0.048,0.2694,0.8802
0.0402,0.2738,0.8748
0.0304,0.2801,0.8703
0.0167,0.2933,0.8654
0.006,0.2977,0.8713
-0.0151,0.3099,0.8841
-0.0273,0.3158,0.8914
-0.0292,0.3153,0.8987
-0.0356,0.3177,0.906
-0.0424,0.3187,0.9124
-0.04,0.3236,0.9173
-0.0268,0.3207,0.9217
-0.019,0.3182,0.9261
-0.0102,0.3143,0.9212
0.0031,0.306,0.9197
0.007,0.3001,0.9202
0.007,0.2992,0.9163
0.0197,0.2948,0.9075
0.0221,0.2948,0.9036
0.0299,0.2914,0.9021
0.0289,0.2923,0.8982
0.0358,0.2938,0.8909
0.0343,0.2962,0.8855
0.0348,0.2982,0.8826
0.0304,0.3011,0.8811
0.0338,0.3036,0.8758
0.0275,0.3089,0.8674
0.0245,0.3133,0.8718
0.0192,0.3138,0.8723
0.0143,0.3182,0.8743
0.0143,0.3231,0.8816
0.004,0.3294,0.8933
0.0011,0.3275,0.9012
-0.0078,0.3314,0.9163
-0.0082,0.3275,0.9256
-0.0087,0.3309,0.9309
-0.0117,0.3309,0.948
-0.0092,0.3363,0.9529
-0.0068,0.3329,0.9515
-0.0068,0.3319,0.9436
-0.0034,0.3319,0.9402
0.0026,0.3299,0.929
0.0026,0.3314,0.9222
0.0084,0.3324,0.9021
0.0128,0.3402,0.8914
0.0187,0.3402,0.8811
0.0241,0.3407,0.8748
0.0294,0.3466,0.864
0.0338,0.3481,0.8625
0.0309,0.3544,0.8659
0.0343,0.3539,0.8659
0.0319,0.3573,0.8753
0.0265,0.3559,0.8831
0.0231,0.3559,0.8885
0.0182,0.3588,0.8982
0.0153,0.3583,0.9016
0.0114,0.3534,0.906
0.006,0.3529,0.9143
0.0011,0.351,0.9192
-0.0019,0.3544,0.9256
-0.0082,0.352,0.9202
-0.0126,0.35,0.9207
-0.0131,0.351,0.9192
-0.0136,0.3466,0.9158
-0.019,0.3481,0.9104
-0.018,0.3451,0.9163
-0.0165,0.3451,0.9163
-0.0209,0.3471,0.9173
-0.0219,0.3471,0.9236
-0.0204,0.349,0.929
-0.0136,0.3441,0.9397
-0.0034,0.3476,0.9456
0.0045,0.3466,0.9534
0.0089,0.3358,0.9646
0.0192,0.3358,0.971
0.0206,0.3299,0.9773
0.0265,0.328,0.9872
0.0328,0.3221,0.994
0.0363,0.3153,1.0096
0.0382,0.3167,1.0096
0.0411,0.3187,1.0169
0.0387,0.3207,1.0238
0.0397,0.3207,1.0287
0.0367,0.3319,1.0321
0.0358,0.3377,1.035
0.0328,0.3373,1.0355
0.028,0.3461,1.034
0.0236,0.351,1.0301
0.0245,0.3598,1.0243
0.0187,0.3637,1.0248
0.0221,0.3671,1.0228
0.0245,0.3769,1.0145
0.0299,0.3798,1.0179
0.0309,0.3852,1.0111
0.0426,0.3891,1.0145
0.0446,0.3886,1.0082
0.0499,0.3901,1.0106
0.0656,0.3857,1.0086
0.0729,0.3818,1.0111
0.0831,0.3739,1.0135
0.0958,0.3632,1.0126
0.1002,0.3578,1.0155
0.1174,0.3441,1.0209
0.1315,0.3304,1.0204
0.134,0.3202,1.0218
0.1389,0.3123,1.0238
0.1389,0.2972,1.0316
0.1403,0.2933,1.035
0.1296,0.2752,1.0487
0.1267,0.2669,1.0492
0.1193,0.2581,1.0633
0.0958,0.2479,1.0716
0.0734,0.244,1.0697
0.0592,0.2464,1.0712
0.0367,0.2435,1.0624
0.0216,0.2513,1.057
0.0104,0.2533,1.0472
0.004,0.2621,1.0404
0.0001,0.2694,1.0243
-0.0004,0.2743,1.016
0.0055,0.2826,0.9955
0.0084,0.2835,0.9896
0.0206,0.2899,0.9754
0.0363,0.2855,0.9671
0.0421,0.2796,0.9656
0.0538,0.2723,0.9558
0.067,0.2596,0.95
0.0851,0.2479,0.9466
0.0944,0.242,0.9397
0.1036,0.2381,0.9373
0.1193,0.2356,0.9275
0.1262,0.2391,0.9226
0.1276,0.2411,0.9182
0.1359,0.2479,0.9085
0.1364,0.2508,0.9021
0.1408,0.2542,0.8953
0.1384,0.2562,0.8909
0.1335,0.2655,0.8797
0.1267,0.2713,0.8753
0.1208,0.2811,0.8674
0.1125,0.2923,0.8527
0.1076,0.3016,0.8552
0.1027,0.3036,0.8503
0.0997,0.3055,0.8503
0.0866,0.3172,0.8503
0.0822,0.3153,0.8469
0.0748,0.3207,0.8508
0.0695,0.3211,0.8508
0.0656,0.3221,0.8547
0.0587,0.3202,0.861
0.0529,0.3187,0.8684
0.0431,0.3138,0.8777
0.0319,0.3104,0.8816
0.0241,0.2977,0.9046
0.025,0.2953,0.9109
0.0255,0.2894,0.9129
0.0245,0.2821,0.9241
0.025,0.2762,0.93
0.026,0.2743,0.9329
0.0289,0.2713,0.9402
0.0324,0.2674,0.9456
0.0402,0.2611,0.9466
0.0426,0.2567,0.949
0.0519,0.2528,0.9461
0.0563,0.2508,0.9427
0.0577,0.2445,0.9436
0.0626,0.243,0.9373
0.066,0.243,0.929
0.07,0.2371,0.9197
0.0734,0.2376,0.9163
0.0758,0.2381,0.9129
0.0748,0.2401,0.9134
0.0773,0.243,0.9085
0.0753,0.2469,0.908
0.0685,0.2528,0.9114
0.0626,0.2601,0.9158
0.0563,0.2704,0.9173
0.049,0.2723,0.9182
0.0397,0.2806,0.9178
0.0265,0.2914,0.9168
0.0241,0.2967,0.9153
0.0157,0.3021,0.909
0.0109,0.3016,0.9021
0.0065,0.3109,0.8972
0.0035,0.3123,0.8841
0.0021,0.3133,0.8787
0.006,0.3133,0.8703
0.0026,0.3158,0.8615
0.0133,0.3119,0.8591
0.0192,0.3099,0.8503
0.0289,0.3031,0.8444
0.0363,0.2992,0.841
0.0382,0.2909,0.8479
0.0499,0.2884,0.8562
0.0548,0.286,0.8635
0.0587,0.2821,0.8669
0.07,0.2762,0.8816
0.0783,0.2728,0.8909
0.0748,0.2728,0.8987
0.0773,0.2728,0.9036
0.0812,0.2757,0.9168
0.0783,0.2762,0.9222
0.0797,0.2777,0.9217
0.0827,0.2801,0.9324
0.0851,0.2865,0.9309
0.0822,0.2904,0.9363
0.0812,0.2884,0.9373
0.0797,0.3006,0.9305
0.0739,0.3001,0.9334
0.0651,0.305,0.928
0.0573,0.308,0.9222
0.0465,0.3123,0.9158
0.0411,0.3123,0.9114
0.0338,0.3143,0.9119
0.0304,0.3187,0.9021
0.0255,0.3192,0.8997
0.0231,0.3202,0.8987
0.0284,0.3231,0.8909
0.0289,0.3246,0.8953
0.0294,0.3294,0.8929
0.0367,0.3329,0.8889
0.0416,0.3324,0.888
0.0475,0.3324,0.8841
0.0524,0.3363,0.8787
0.0582,0.3304,0.8772
0.0587,0.328,0.8758
0.07,0.3285,0.8737
0.0719,0.3319,0.8654
0.0783,0.3265,0.8664
0.0841,0.3294,0.8708
0.0851,0.325,0.8684
0.0919,0.3314,0.8659
0.089,0.3324,0.8713
0.0861,0.3329,0.8753
0.0827,0.3377,0.8792
0.069,0.3426,0.8914
0.0675,0.3431,0.8972
0.0577,0.3505,0.9085
0.0392,0.351,0.9202
0.0353,0.352,0.927
0.0265,0.3544,0.9402
0.0221,0.3554,0.9436
0.0192,0.3559,0.948
0.0074,0.352,0.9549
0.004,0.3495,0.9622
-0.0004,0.3461,0.9602
0.0006,0.3402,0.9602
-0.0019,0.3421,0.9607
-0.0034,0.3397,0.9602
-0.0029,0.3387,0.9583
-0.0024,0.3456,0.9646
0.0011,0.3471,0.9627
0.0035,0.3461,0.9661
0.0138,0.352,0.9651
0.026,0.3529,0.9646
0.0289,0.352,0.9622
0.0446,0.3456,0.9637
0.0577,0.3431,0.9607
0.0685,0.3309,0.9656
0.0768,0.3182,0.9641
0.0905,0.3138,0.9632
0.0895,0.3084,0.9695
0.0978,0.3006,0.9725
0.0958,0.3001,0.9778
0.0997,0.2992,0.9852
0.1012,0.2982,0.9852
0.1017,0.3011,0.9857
0.0997,0.308,0.9778
0.1017,0.3094,0.9715
0.0963,0.3109,0.9646
0.0905,0.3153,0.9475
0.0866,0.3177,0.9358
0.0787,0.3246,0.9182
0.0665,0.3348,0.909
0.0621,0.3353,0.907
0.0529,0.3397,0.8992
0.0563,0.3402,0.8997
0.047,0.3421,0.8929
0.045,0.3436,0.8938
0.0392,0.3485,0.8958
0.0372,0.349,0.9036
0.0284,0.3485,0.908
0.0319,0.3481,0.9182
0.0333,0.3466,0.929
0.0314,0.3426,0.9417
0.0348,0.349,0.9568
0.0328,0.3588,1.016
0.0294,0.3671,1.035
0.0245,0.3749,1.0751
0.0201,0.3788,1.0956
0.0153,0.3803,1.1152
0.0016,0.3818,1.1342
0.0035,0.3832,1.1425
-0.0102,0.3788,1.1464
-0.0156,0.3691,1.1445
-0.0234,0.3647,1.1406
-0.0273,0.3598,1.1249
-0.0336,0.3593,1.1113
-0.0361,0.351,1.0878
-0.0419,0.3476,1.0663
-0.0405,0.3436,1.057
-0.041,0.3373,1.0355
-0.041,0.3294,1.0209
-0.0371,0.3226,1.0165
-0.0371,0.3119,1.014
-0.0331,0.3011,1.014
-0.0341,0.2694,1.0375
-0.0317,0.2625,1.0404
-0.0278,0.2528,1.0511
-0.0204,0.2411,1.0585
-0.018,0.2361,1.058
-0.0136,0.2273,1.0565
-0.0102,0.2239,1.0541
-0.0082,0.2268,1.0497
0.005,0.2283,1.0253
0.0016,0.2283,1.0223
0.0089,0.2312,1.0126
0.0079,0.2302,0.9989
0.0114,0.2425,0.9813
0.0123,0.2445,0.971
0.0133,0.2513,0.9593
0.0157,0.2562,0.9368
0.0157,0.263,0.9207
0.0153,0.2801,0.9012
0.0172,0.2826,0.8948
0.0172,0.2894,0.8953
0.0128,0.2957,0.906
0.0153,0.2894,0.9124
0.0133,0.2845,0.9275
0.0167,0.2821,0.9363
0.0177,0.2772,0.9436
0.0187,0.2757,0.9529
0.0241,0.263,0.9641
0.0284,0.2552,0.9754
0.0299,0.2533,0.9818
0.0363,0.2396,0.9925
0.0446,0.2346,0.9994
0.045,0.2254,1.0057
0.0514,0.2205,1.0121
0.0548,0.2132,1.0121
0.0494,0.2053,1.014
0.046,0.2024,1.0126
0.0416,0.2,1.013
0.0299,0.1941,1.0077
0.0241,0.1917,1.0033
0.0182,0.1926,0.9984
0.0128,0.1926,0.9964
0.0055,0.1956,0.992
-0.0014,0.2,0.9867
-0.0126,0.2049,0.9833
-0.0204,0.2171,0.9759
-0.0297,0.2205,0.9783
-0.038,0.2263,0.9759
-0.0458,0.2337,0.972
-0.0483,0.2346,0.9651
-0.0478,0.2376,0.9651
-0.0414,0.2371,0.9627
-0.04,0.2351,0.9558
-0.0292,0.2351,0.9524
-0.0283,0.2332,0.9466
-0.0209,0.2327,0.9436
-0.0058,0.2317,0.9436
0.0055,0.2293,0.9314
0.0138,0.2283,0.9275
0.0226,0.2288,0.9099
0.0338,0.2322,0.8997
0.0407,0.2351,0.8894
0.045,0.2376,0.8772
0.0494,0.2342,0.8708
0.0538,0.2376,0.8645
0.0514,0.245,0.8562
0.0499,0.2415,0.8537
0.0392,0.2469,0.8532
0.0353,0.244,0.8557
0.0226,0.2484,0.8571
0.0182,0.2508,0.8615
0.005,0.2557,0.8694
-0.0102,0.2577,0.8816
-0.0224,0.2669,0.8929
-0.0317,0.2718,0.8982
-0.0366,0.2752,0.8977
-0.0497,0.2767,0.9021
-0.0571,0.2889,0.9065
-0.0581,0.2865,0.9046
-0.0629,0.2957,0.9002
-0.0629,0.2962,0.8972
-0.0639,0.2953,0.886
-0.0664,0.3001,0.8767
-0.0664,0.3045,0.8703
-0.0649,0.3055,0.8606
-0.0605,0.3045,0.8527
-0.0541,0.307,0.8488
-0.0497,0.305,0.843
-0.0454,0.3031,0.8464
-0.0351,0.3021,0.8508
-0.0253,0.3001,0.8596
-0.0161,0.3011,0.8586
-0.0112,0.3011,0.865
-0.0014,0.3011,0.8694
0.0114,0.3021,0.8811
0.0133,0.304,0.8933
0.0123,0.305,0.8933
0.0114,0.3094,0.8924
0.007,0.3109,0.8943
0.0089,0.3094,0.8914
0.0011,0.3138,0.8938
-0.0009,0.3163,0.8875
-0.0019,0.3172,0.8938
-0.0004,0.3177,0.8875
-0.0048,0.3221,0.8889
-0.0048,0.3275,0.8948
-0.0073,0.3285,0.8909
-0.0126,0.3299,0.8968
-0.0136,0.328,0.8958
-0.0126,0.329,0.8968
-0.0131,0.3285,0.8938
-0.0073,0.3294,0.8899
-0.0073,0.3304,0.888
0.0006,0.3299,0.8836
0.0031,0.3324,0.8865
0.0031,0.3338,0.885
0.0031,0.3319,0.8904
0.0045,0.3324,0.8943
0.0035,0.3382,0.8929
0.005,0.3436,0.8968
0.0031,0.3471,0.8987
-0.0029,0.3554,0.908
-0.0038,0.3578,0.9139
-0.0038,0.3617,0.9143
-0.0102,0.3622,0.9134
-0.0117,0.3725,0.9178
-0.019,0.3769,0.9217
-0.019,0.3788,0.9217
-0.0224,0.3783,0.9217
-0.0224,0.3822,0.9241
-0.0273,0.3813,0.9202
-0.0361,0.3827,0.9226
-0.0405,0.3822,0.9207
-0.0434,0.3803,0.9222
-0.0537,0.3852,0.928
-0.0556,0.3813,0.9261
-0.059,0.3818,0.9314
-0.061,0.3798,0.9285
-0.0624,0.3803,0.9295
-0.0659,0.3744,0.9324
-0.0615,0.3739,0.9265
-0.0551,0.371,0.928
-0.0551,0.3676,0.9217
-0.0527,0.3651,0.9212
-0.0454,0.3608,0.9261
-0.0292,0.3559,0.9314
-0.0268,0.3485,0.9295
-0.019,0.3466,0.9339
-0.0082,0.3343,0.9383
0.0011,0.328,0.9461
0.0021,0.3236,0.9505
0.0065,0.3084,0.9568
0.0065,0.3075,0.9617
0.0084,0.3011,0.969
0.0084,0.2997,0.9778
0.0094,0.2967,0.9813
0.0104,0.2918,0.9876
0.0123,0.2904,0.9881
0.0079,0.2918,0.9916
0.0074,0.2879,1.0003
0.006,0.2904,1.0018
0.004,0.2884,1.0086
0.005,0.285,1.0135
0.0045,0.2894,1.0106
0.0055,0.287,1.0091
0.007,0.2894,0.9994
0.0026,0.2938,0.9964
0.006,0.2933,0.996
0.004,0.2943,0.994
0.0099,0.3026,0.9945
0.0114,0.3055,0.9886
0.0167,0.3172,0.9881
0.0226,0.3255,0.9803
0.0255,0.3324,0.9759
0.0309,0.3363,0.972
0.0382,0.3456,0.9666
0.0319,0.3456,0.9666
0.0333,0.3461,0.9617
0.0353,0.3476,0.9641
0.0319,0.349,0.9661
0.0314,0.3451,0.9729
0.025,0.3363,0.9847
0.0138,0.3265,0.9999
0.006,0.3138,1.0174
-0.0029,0.3153,1.0272
-0.0048,0.3148,1.0345
-0.0073,0.3172,1.0423
-0.0078,0.3221,1.037
-0.0087,0.3241,1.0404
-0.0082,0.3329,1.0389
-0.0073,0.3294,1.0399
-0.0048,0.3329,1.0301
0.0074,0.3285,1.0248
0.0128,0.3211,1.0282
0.0162,0.3153,1.0228
0.0157,0.3104,1.0345
0.0348,0.2972,1.0321
0.0372,0.2938,1.0428
0.0431,0.2835,1.0477
0.0465,0.2757,1.057
0.0529,0.265,1.0643
0.0656,0.2577,1.077
0.0631,0.2542,1.0785
0.066,0.2489,1.0883
0.0646,0.242,1.1005
0.0651,0.2366,1.1034
0.0577,0.2317,1.102
0.0553,0.2302,1.0986
0.0529,0.2263,1.0986
0.0485,0.2278,1.0809
0.047,0.2278,1.0677
0.0446,0.2283,1.0565
0.0421,0.2361,1.0438
0.0397,0.2469,1.0262
0.0426,0.2528,1.0233
0.0372,0.2562,1.0199
0.0387,0.265,1.0052
0.0314,0.2733,0.994
0.0294,0.2767,0.9837
0.0275,0.2787,0.9759
0.0289,0.287,0.971
0.0275,0.2874,0.9607
0.0294,0.2943,0.9563
0.0328,0.2987,0.9519
0.0324,0.2977,0.9466
0.0367,0.2992,0.9329
0.0421,0.2977,0.9226
0.0436,0.3016,0.9109
0.0455,0.3006,0.9016
0.047,0.2987,0.9012
0.0465,0.2987,0.8909
0.0377,0.2957,0.8811
0.0377,0.2967,0.8797
0.0367,0.2977,0.8797
0.0402,0.3006,0.8787
0.0402,0.3045,0.8782
0.0353,0.3099,0.8758
0.0348,0.3094,0.8708
0.0367,0.3109,0.8713
0.0397,0.3099,0.8698
0.0367,0.307,0.8703
0.0397,0.304,0.8718
0.0367,0.3006,0.8753
0.0387,0.2962,0.8723
0.0416,0.2791,0.8748
0.0367,0.266,0.8836
0.0392,0.2591,0.8904
0.0363,0.2537,0.8992
0.0407,0.2454,0.9134
0.0392,0.2381,0.929
0.0358,0.2342,0.9436
0.0353,0.2283,0.9485
0.0338,0.2283,0.9554
0.0358,0.2302,0.9593
0.0367,0.2298,0.9612
0.0348,0.2249,0.9671
0.0372,0.2263,0.9681
0.0367,0.2302,0.969
0.0387,0.2337,0.9622
0.0377,0.2327,0.9588
0.0387,0.2381,0.9451
0.0367,0.244,0.9412
0.0436,0.2508,0.9275
0.045,0.2562,0.9187
0.0455,0.2581,0.8987
0.046,0.263,0.888
0.046,0.2684,0.8684
0.0426,0.2757,0.8581
0.048,0.2821,0.8498
0.0465,0.2777,0.8444
0.0446,0.2811,0.8386
0.0407,0.2855,0.8337
0.0382,0.2835,0.8366
0.0363,0.285,0.8479
0.0348,0.2865,0.8532
0.0363,0.2889,0.862
0.0314,0.2899,0.8689
0.0309,0.2865,0.8821
0.0299,0.2879,0.8855
0.0275,0.284,0.8865
0.025,0.283,0.8889
0.0226,0.2762,0.8909
0.026,0.2772,0.8909
0.0221,0.2772,0.8899
0.0241,0.2757,0.8875
0.0255,0.2806,0.8889
0.0236,0.286,0.8894
0.026,0.2865,0.8899
0.027,0.284,0.8933
0.0265,0.2923,0.8899
0.0275,0.2909,0.8855
0.0275,0.2928,0.8841
0.0304,0.2948,0.8806
0.0319,0.2982,0.8787
0.0304,0.2992,0.8708
0.0314,0.3021,0.8684
0.0284,0.306,0.8664
0.0299,0.305,0.863
0.0294,0.3133,0.8659
0.0275,0.3128,0.8615
0.0236,0.3158,0.8615
0.0192,0.3202,0.863
0.0177,0.3265,0.8713
0.0206,0.3299,0.8758
0.0172,0.3373,0.8762
0.0221,0.3377,0.8762
0.0211,0.3402,0.8792
0.0221,0.3431,0.8821
0.0245,0.3471,0.887
0.026,0.3481,0.8933
0.0304,0.3495,0.8953
0.0299,0.3451,0.9075
0.0309,0.3495,0.9119
0.0333,0.3431,0.9129
0.0411,0.3481,0.9187
0.0402,0.3476,0.9158
0.0397,0.3461,0.9207
0.0402,0.3441,0.9163
0.0426,0.3436,0.9148
0.0485,0.3456,0.9202
0.0519,0.3471,0.9212
0.0612,0.3436,0.9236
0.0602,0.3392,0.9261
0.0597,0.3348,0.9285
0.0631,0.3343,0.9305
0.0641,0.3275,0.9368
0.0631,0.3255,0.9412
0.0587,0.3167,0.95
0.0626,0.3163,0.9544
0.0553,0.3128,0.9588
0.0568,0.3075,0.9661
0.0587,0.3114,0.971
0.0573,0.3158,0.9768
0.0548,0.3221,0.9773
0.0548,0.3236,0.9764
0.0548,0.329,0.9793
0.0548,0.3373,0.9778
0.0563,0.3358,0.9818
0.0446,0.3416,0.9754
0.0538,0.3451,0.97
0.0568,0.3441,0.9602
0.0582,0.3451,0.9534
0.0665,0.3431,0.9456
0.0714,0.3421,0.9285
0.0753,0.3456,0.9226
0.09,0.3407,0.9109
0.0939,0.3431,0.909
0.0988,0.3421,0.9031
0.0963,0.3421,0.907
0.0963,0.3373,0.9055
0.0988,0.3373,0.9046
0.0851,0.3382,0.9163
0.0797,0.3421,0.9241
0.068,0.3416,0.93
0.0573,0.3382,0.951
0.0514,0.3407,0.9588
0.0475,0.3392,0.9637
0.0363,0.3431,0.9676
0.0289,0.3363,0.9739
0.0241,0.3363,0.9847
0.0138,0.3333,0.9911
0.0143,0.3314,0.995
0.0084,0.3358,0.9989
0.0026,0.3329,0.9984
0.0035,0.3353,0.9999
0.0011,0.3397,1.0057
0.0001,0.3377,1.0043
0.0006,0.3436,0.9999
-0.0048,0.3461,1.0028
-0.0097,0.3481,1.0033
-0.0097,0.3534,1.0047
-0.0068,0.3578,1.0052
-0.0058,0.3627,1.0077
-0.0048,0.3691,1.0043
-0.0034,0.3759,1.0023
0.0016,0.3852,1.0028
0.0011,0.3857,0.9974
0.0045,0.3954,0.9916
0.0065,0.4071,0.9798
0.0084,0.4071,0.9793
0.0094,0.4111,0.9681
0.0138,0.413,0.9593
0.0133,0.412,0.9573
0.0167,0.4101,0.9505
0.0236,0.4047,0.9446
0.0245,0.4023,0.9446
0.0245,0.3959,0.9397
0.025,0.3866,0.9422
0.0245,0.3847,0.9432
0.0221,0.3769,0.9427
0.0226,0.3676,0.948
0.0211,0.3544,0.9568
0.0182,0.3446,0.9602
0.0084,0.329,0.9754
0.0045,0.3241,0.9867
-0.0107,0.3065,1.0023
-0.0253,0.2933,1.0248
-0.0336,0.283,1.0516
-0.04,0.2718,1.0707
-0.0424,0.2679,1.0888
-0.0419,0.2611,1.0937
-0.0356,0.2577,1.0981
-0.0297,0.2518,1.0907
-0.0248,0.2547,1.0893
-0.02,0.2513,1.0746
-0.0141,0.2494,1.0658
-0.0063,0.2474,1.0423
-0.0004,0.2498,1.0306
0.0099,0.2489,1.0184
0.0157,0.2474,1.0072
0.0182,0.2484,1.0038
0.0236,0.2518,0.996
0.026,0.2518,0.9886
0.0294,0.2459,0.9828
0.0304,0.2459,0.9788
0.0353,0.245,0.9764
0.0348,0.2464,0.9798
0.0338,0.2445,0.9764
0.0338,0.2454,0.9847
0.0289,0.245,0.9896
0.027,0.2479,0.9989
0.0265,0.2494,1.0043
0.0216,0.2494,1.0072
0.0153,0.2552,1.0169
0.0045,0.2601,1.0155
0.0021,0.2581,1.0165
-0.0126,0.2694,1.0077
-0.0175,0.2796,0.994
-0.0214,0.2801,0.9847
-0.0268,0.2874,0.9651
-0.0278,0.2894,0.9558
-0.0278,0.2904,0.9363
-0.0336,0.2967,0.9143
-0.0336,0.2972,0.907
-0.0331,0.2962,0.907
-0.0297,0.2982,0.9031
-0.0351,0.2953,0.8924
-0.0356,0.2899,0.8865
-0.0371,0.2889,0.8846
-0.0366,0.2894,0.8841
-0.0366,0.2879,0.8816
-0.0278,0.2855,0.8787
-0.0209,0.2889,0.8777
-0.0121,0.2865,0.8772
-0.0053,0.2821,0.8816
-0.0029,0.2821,0.8806
0.0074,0.2796,0.8865
0.005,0.2723,0.8894
0.0045,0.2664,0.8958
0.0079,0.2581,0.8963
0.005,0.2528,0.8982
0.004,0.2469,0.9016
0.0021,0.2445,0.8968
-0.0004,0.2356,0.8987
-0.0009,0.2322,0.8972
-0.0078,0.2351,0.8977
-0.0078,0.2342,0.8982
-0.017,0.2317,0.9036
-0.0214,0.2366,0.9041
-0.0317,0.2317,0.9051
-0.0351,0.2327,0.9075
-0.0385,0.2327,0.9134
-0.0395,0.2396,0.9148
-0.0331,0.2489,0.9226
-0.0366,0.2586,0.9275
-0.0346,0.2713,0.9475
-0.0341,0.2752,0.9475
-0.0434,0.285,0.9558
-0.0488,0.2909,0.9676
-0.0566,0.2948,0.97
-0.0639,0.3026,0.9632
-0.0683,0.3055,0.9637
-0.0717,0.3089,0.9602
-0.0732,0.3109,0.9554
-0.08,0.3216,0.9388
-0.0859,0.3294,0.929
-0.0878,0.3353,0.909
-0.0986,0.3446,0.8758
-0.0957,0.3481,0.862
-0.0981,0.352,0.8547
-0.0991,0.352,0.8454
-0.1035,0.3525,0.8401
-0.1049,0.352,0.8454
-0.1099,0.3476,0.8513
-0.1118,0.3471,0.8615
-0.1113,0.3412,0.8674
-0.1118,0.3416,0.8826
-0.1089,0.3382,0.8948
-0.1049,0.3387,0.8987
-0.0922,0.3338,0.9163
-0.083,0.3338,0.9309
-0.0722,0.3304,0.9363
-0.0712,0.3285,0.9451
-0.06,0.3192,0.9451
-0.0532,0.3143,0.9475
-0.0478,0.3177,0.9441
-0.0385,0.3109,0.9427
-0.0341,0.3089,0.9339
-0.0288,0.3045,0.9295
-0.0165,0.3031,0.9143
-0.0063,0.304,0.9036
-0.0019,0.3026,0.8953
0.0045,0.3065,0.8929
0.0143,0.3094,0.8748
0.0153,0.3084,0.8659
0.0187,0.3084,0.8581
0.0226,0.3128,0.865
0.0236,0.3114,0.862
0.0241,0.3133,0.8645
0.0275,0.3177,0.8669
0.0314,0.3172,0.8708
0.028,0.3207,0.8792
0.0284,0.3236,0.8914
0.0245,0.3226,0.8972
0.027,0.3255,0.9021
0.028,0.3241,0.9085
0.0206,0.3226,0.9139
0.0187,0.3226,0.9143
0.0162,0.328,0.9139
0.0099,0.328,0.9182
0.0055,0.3319,0.9153
-0.0043,0.3333,0.9124
-0.0165,0.349,0.9036
-0.0165,0.3529,0.8992
-0.0239,0.3632,0.8885
-0.0204,0.3686,0.8806
-0.0204,0.3749,0.8728
-0.0219,0.3754,0.8713
-0.0253,0.3774,0.8635
-0.0263,0.3778,0.8532
-0.0248,0.3764,0.8552
-0.0239,0.3749,0.8547
-0.0307,0.3715,0.8567
-0.0224,0.372,0.862
-0.0244,0.3676,0.8654
-0.0239,0.3695,0.8625
-0.0214,0.3695,0.8669
-0.0214,0.3681,0.8728
-0.0195,0.3671,0.8753
-0.0146,0.3656,0.8938
-0.0097,0.3622,0.9002
-0.0063,0.3612,0.9109
0.0016,0.3568,0.9124
0.0079,0.3529,0.9334
0.0109,0.3471,0.9358
0.0157,0.3412,0.9373
0.0211,0.3294,0.9358
0.0245,0.3299,0.9348
0.028,0.3241,0.9353
0.0265,0.3246,0.9378
0.028,0.327,0.9388
0.0236,0.326,0.9451
0.0172,0.3265,0.9466
0.0167,0.3246,0.9485
0.0118,0.326,0.9539
0.0074,0.3275,0.9583
0.0006,0.3231,0.9651
