accx,accy,accz
0.0988,0.2782,0.8782
0.0958,0.2816,0.8846
0.0836,0.2855,0.9007
0.0778,0.2923,0.906
0.0704,0.2972,0.9075
0.0577,0.2992,0.9256
0.0548,0.2982,0.9285
0.0499,0.3026,0.9339
0.0504,0.305,0.9466
0.046,0.3153,0.9554
0.0509,0.3207,0.9583
0.0494,0.3246,0.9588
0.0524,0.328,0.9632
0.0538,0.3324,0.9549
0.0499,0.3309,0.9568
0.0524,0.3353,0.9436
0.0499,0.3368,0.93
0.0548,0.3416,0.927
0.0514,0.3436,0.9129
0.0558,0.3525,0.9046
0.0494,0.35,0.9036
0.0485,0.3515,0.9012
0.0543,0.3515,0.9099
0.0529,0.352,0.909
0.0524,0.352,0.9187
0.0538,0.3495,0.9256
0.0563,0.3495,0.9334
0.0568,0.3456,0.9436
0.0543,0.3436,0.9671
0.0534,0.3309,0.9935
0.0485,0.329,1.0062
0.0411,0.3167,1.0326
0.0407,0.305,1.0448
0.0372,0.285,1.0853
0.0377,0.2733,1.0947
0.0338,0.2616,1.1054
0.0343,0.2494,1.1117
0.0343,0.243,1.1191
0.027,0.2249,1.1313
0.027,0.219,1.1342
0.0226,0.2122,1.145
0.0241,0.2088,1.1503
0.0275,0.2092,1.1557
0.0245,0.2053,1.1547
0.0255,0.2005,1.1655
0.0187,0.2,1.162
0.0133,0.1951,1.1655
0.0138,0.1961,1.1738
0.0104,0.1946,1.1743
0.0084,0.1931,1.1718
0.0065,0.1848,1.1791
-0.0024,0.1853,1.1728
-0.0004,0.1873,1.1743
-0.0009,0.1795,1.1738
-0.0004,0.1839,1.1733
-0.0087,0.1765,1.1728
-0.0107,0.1697,1.1796
-0.0131,0.1653,1.1723
-0.0156,0.1541,1.1762
-0.0209,0.1453,1.1752
-0.0204,0.1428,1.1767
-0.0244,0.1336,1.1708
-0.0248,0.1325,1.1733
-0.02,0.1311,1.163
-0.0244,0.1242,1.143
-0.0248,0.1242,1.1396
-0.0209,0.1237,1.1288
-0.0234,0.1213,1.1157
-0.0229,0.1267,1.1049
-0.017,0.1291,1.0922
-0.0185,0.1262,1.0873
-0.0219,0.132,1.0883
-0.0239,0.135,1.0873
-0.0268,0.1331,1.0951
-0.0283,0.1375,1.1015
-0.0263,0.1315,1.1078
-0.0283,0.135,1.1249
-0.0322,0.1252,1.1445
-0.0307,0.1198,1.1601
-0.0346,0.1101,1.1728
-0.0371,0.1027,1.185
-0.039,0.0978,1.1904
-0.0405,0.0949,1.1913
-0.0395,0.0886,1.1923
-0.0366,0.0847,1.185
-0.0327,0.0803,1.1708
-0.0336,0.0793,1.1635
-0.0288,0.0817,1.1386
-0.0224,0.0808,1.124
-0.0224,0.0837,1.1122
-0.0141,0.0954,1.0716
-0.0117,0.0954,1.0609
-0.0161,0.1042,1.0404
-0.0146,0.1047,1.0204
-0.0146,0.1076,1.0106
-0.0126,0.114,0.9925
-0.0121,0.1169,0.9808
-0.017,0.1296,0.9695
-0.02,0.1262,0.9656
-0.0175,0.1325,0.9617
-0.019,0.1345,0.9515
-0.0151,0.134,0.9529
-0.0131,0.1375,0.9388
-0.0146,0.1331,0.9373
-0.0136,0.134,0.9392
-0.0034,0.1267,0.9339
-0.0009,0.1276,0.9324
-0.0004,0.1232,0.9368
0.0001,0.1193,0.9475
-0.0009,0.1179,0.9495
-0.0014,0.1145,0.9617
-0.0073,0.1159,0.9666
-0.0087,0.1184,0.9705
-0.0141,0.1184,0.9833
-0.0263,0.1135,0.994
-0.0444,0.1013,1.0023
-0.0458,0.0974,1.0008
-0.0439,0.0959,1.0057
-0.0414,0.0939,1.0043
-0.041,0.091,1.0008
-0.0375,0.09,0.9984
-0.0336,0.0876,0.9969
-0.0244,0.0905,0.9842
-0.0175,0.092,0.9749
-0.0165,0.093,0.9695
-0.0112,0.0915,0.9524
-0.0082,0.0954,0.9461
-0.0048,0.0969,0.9324
-0.0038,0.0993,0.929
0.0006,0.1022,0.9226
0.0011,0.1052,0.9143
-0.0019,0.113,0.9139
-0.0034,0.1179,0.9036
-0.0068,0.1208,0.8948
-0.0087,0.1242,0.8953
-0.0097,0.1247,0.8914
-0.0121,0.1311,0.8797
-0.0126,0.135,0.8718
-0.0165,0.136,0.8733
-0.0175,0.1399,0.865
-0.0229,0.1502,0.8625
-0.0239,0.1536,0.8625
-0.0239,0.1565,0.8645
-0.0278,0.1546,0.8625
-0.0312,0.1619,0.8606
-0.0327,0.157,0.8654
-0.04,0.157,0.863
-0.0424,0.159,0.8694
-0.0527,0.158,0.8703
-0.0541,0.1594,0.8787
-0.059,0.1614,0.8792
-0.0595,0.1594,0.8802
-0.0615,0.1575,0.8758
-0.0595,0.1531,0.8713
-0.0561,0.1521,0.8684
-0.0532,0.1492,0.8674
-0.0546,0.1467,0.8659
-0.0488,0.1467,0.8659
-0.0444,0.1453,0.8654
-0.038,0.1409,0.8713
-0.0253,0.1345,0.8816
-0.0195,0.1325,0.8894
-0.0185,0.1223,0.9007
-0.0097,0.111,0.9109
-0.0121,0.1169,0.9124
-0.0087,0.1208,0.909
-0.0073,0.1262,0.9007
-0.0058,0.1404,0.8997
-0.0053,0.1453,0.8889
-0.0038,0.1575,0.8797
-0.0053,0.1726,0.8596
-0.0014,0.1785,0.8464
-0.0082,0.1902,0.823
-0.0185,0.2014,0.8044
-0.0214,0.2029,0.7985
-0.0253,0.2088,0.7937
-0.0361,0.219,0.7795
-0.0414,0.2239,0.7795
-0.0478,0.2332,0.78
-0.0522,0.2411,0.781
-0.0561,0.2479,0.7849
-0.0639,0.2513,0.7951
-0.0678,0.2547,0.7995
-0.0664,0.2586,0.8088
-0.0722,0.2562,0.8186
-0.0747,0.2552,0.8278
-0.0717,0.2469,0.8444
-0.0717,0.2317,0.8615
-0.0698,0.2219,0.8748
-0.061,0.2088,0.8821
-0.0537,0.198,0.8797
-0.0473,0.1975,0.885
-0.04,0.1951,0.886
-0.0253,0.1853,0.8826
-0.0161,0.1824,0.886
-0.0121,0.1814,0.8855
-0.0078,0.1809,0.8865
-0.0063,0.1785,0.8929
-0.0043,0.1814,0.9016
-0.0097,0.1936,0.9031
-0.0121,0.1941,0.906
-0.0229,0.2005,0.9095
-0.0297,0.2039,0.9168
-0.0341,0.2092,0.9163
-0.0458,0.2176,0.9314
-0.0502,0.2283,0.9441
-0.0532,0.2293,0.9505
-0.0532,0.2283,0.9578
-0.0551,0.2298,0.9661
-0.0571,0.2312,0.9666
-0.0561,0.2288,0.9725
-0.0615,0.2283,0.9773
-0.0566,0.2263,0.9813
-0.0551,0.2263,0.9828
-0.0488,0.2205,0.9847
-0.0463,0.2219,0.9886
-0.0468,0.2195,0.9842
-0.0449,0.218,0.9857
-0.0439,0.2205,0.9808
-0.0439,0.2224,0.9783
-0.0468,0.2278,0.972
-0.0434,0.2327,0.9656
-0.0478,0.242,0.9651
-0.0483,0.2494,0.9598
-0.0497,0.2523,0.9461
-0.0512,0.2562,0.9446
-0.0522,0.2586,0.9451
-0.0507,0.2625,0.9446
-0.0507,0.2664,0.9432
-0.0527,0.265,0.9344
-0.0556,0.2596,0.9319
-0.0566,0.2616,0.9383
-0.0551,0.2625,0.9446
-0.0483,0.2606,0.9583
-0.0517,0.2562,0.9725
-0.0463,0.2518,0.9852
-0.0375,0.245,1.0057
-0.0375,0.2425,1.013
-0.0209,0.2298,1.0394
-0.0092,0.2288,1.0536
0.0006,0.2273,1.0643
0.0114,0.2195,1.0629
0.0182,0.2146,1.055
0.0255,0.2083,1.0448
0.0294,0.2141,1.0345
0.0289,0.2136,1.0345
0.0172,0.2224,1.0336
0.0084,0.2293,1.0409
-0.0048,0.2366,1.0384
-0.0195,0.2401,1.0492
-0.0219,0.2469,1.055
-0.0214,0.2533,1.0638
-0.019,0.265,1.0814
-0.0204,0.2674,1.0917
-0.0209,0.2625,1.0966
-0.0248,0.2655,1.1113
-0.0195,0.2635,1.1181
-0.0092,0.2611,1.1298
-0.0068,0.2621,1.1367
-0.0034,0.2596,1.1401
0.0026,0.2586,1.1474
0.0065,0.2533,1.1611
0.0172,0.245,1.1718
0.0192,0.2327,1.1777
0.0192,0.2278,1.1801
0.0245,0.2249,1.1791
0.0255,0.2219,1.1767
0.0299,0.2127,1.1713
0.0265,0.2092,1.1708
0.0343,0.1975,1.1625
0.0387,0.1951,1.1611
0.0377,0.1917,1.145
0.0426,0.1941,1.1327
0.0465,0.2029,1.1284
0.0568,0.2136,1.1225
0.0548,0.2112,1.123
0.0543,0.2171,1.1235
0.0504,0.2161,1.122
0.0455,0.2088,1.1298
0.0421,0.2029,1.1323
0.0382,0.1951,1.1415
0.0333,0.1951,1.1557
0.0299,0.1843,1.1728
0.025,0.1829,1.183
0.0206,0.1731,1.1963
0.0177,0.1687,1.2017
0.0133,0.1585,1.2065
0.0172,0.1531,1.208
0.0143,0.1428,1.2031
0.0162,0.1384,1.2051
0.0138,0.1355,1.2021
0.0118,0.135,1.1968
0.0133,0.132,1.1835
0.0148,0.1325,1.1747
0.0157,0.1242,1.163
0.0123,0.1232,1.1537
0.0157,0.1232,1.1469
0.0221,0.1262,1.1406
0.0245,0.1247,1.1381
0.026,0.1247,1.1323
0.0304,0.1218,1.1235
0.0309,0.1262,1.1181
0.0275,0.1218,1.0971
0.0319,0.1174,1.0824
0.0333,0.1184,1.0609
0.0372,0.1208,1.0428
0.0392,0.1262,1.0399
0.0407,0.1247,1.0306
0.0421,0.1257,1.0243
0.0568,0.132,1.0121
0.0582,0.134,1.0072
0.0651,0.137,1.0018
0.0753,0.1291,0.992
0.0822,0.1291,0.9896
0.0861,0.1237,0.9837
0.0875,0.1188,0.9808
0.0958,0.1149,0.9857
0.0929,0.1101,0.9906
0.0993,0.1062,0.9891
0.0978,0.1018,0.9916
0.0944,0.0944,0.993
0.0963,0.091,0.992
0.0929,0.0817,0.9876
0.0905,0.0812,0.9872
0.0895,0.0759,0.9828
0.09,0.0734,0.9862
0.087,0.0685,0.9818
0.0861,0.0681,0.9764
0.087,0.0666,0.9661
0.0856,0.0671,0.9637
0.087,0.072,0.9495
0.0846,0.0749,0.9475
0.0836,0.0822,0.9222
0.0807,0.0832,0.9143
0.0866,0.0891,0.9016
0.0841,0.0886,0.8933
0.088,0.0978,0.8679
0.089,0.1027,0.8615
0.0953,0.1032,0.862
0.1012,0.1086,0.8552
0.1056,0.1115,0.8513
0.113,0.1086,0.8523
0.1198,0.1042,0.8523
0.1208,0.1081,0.8527
0.1223,0.1066,0.8596
0.1223,0.1027,0.862
0.1232,0.1003,0.8645
0.1286,0.1008,0.8606
0.1325,0.1003,0.8552
0.1286,0.0978,0.8484
0.1291,0.0998,0.8503
0.1228,0.1022,0.8479
0.1213,0.112,0.8542
0.111,0.1188,0.8571
0.1032,0.1276,0.8659
0.1012,0.1345,0.8689
0.0944,0.1365,0.8708
0.0905,0.1467,0.8694
0.0831,0.1492,0.8576
0.0783,0.1521,0.8571
0.0704,0.1633,0.8444
0.0719,0.1653,0.8396
0.0704,0.1702,0.8308
0.0743,0.1726,0.8303
0.0758,0.1731,0.823
0.0739,0.1746,0.82
0.0768,0.1775,0.8176
0.0797,0.179,0.8103
0.0836,0.1814,0.8073
0.087,0.1819,0.7995
0.0895,0.1814,0.7985
0.0905,0.1834,0.7966
0.0939,0.178,0.8025
0.0958,0.1785,0.8034
0.0978,0.1751,0.8049
0.0958,0.176,0.8122
0.0983,0.1741,0.823
0.1002,0.1731,0.8278
0.1012,0.1736,0.8357
0.1056,0.1731,0.8591
0.1036,0.1638,0.8718
0.1027,0.1653,0.8865
0.0953,0.1653,0.9041
0.0953,0.1643,0.9104
0.0988,0.1643,0.9182
0.089,0.1604,0.9265
0.0895,0.1638,0.9314
0.0831,0.1594,0.93
0.0734,0.1633,0.9265
0.0743,0.1624,0.9246
0.0685,0.1658,0.9212
0.068,0.1697,0.9119
0.0665,0.1736,0.9031
0.0651,0.1775,0.8968
0.0626,0.1804,0.8943
0.0656,0.1883,0.8846
0.0592,0.197,0.8743
0.0543,0.2005,0.8562
0.0519,0.2092,0.8469
0.049,0.2127,0.844
0.0411,0.2141,0.8366
0.0358,0.2244,0.8269
0.0309,0.2268,0.823
0.0358,0.2307,0.822
0.0333,0.2396,0.82
0.0309,0.2498,0.822
0.0304,0.2611,0.8249
0.0358,0.2674,0.8283
0.0441,0.2791,0.8352
0.049,0.2796,0.8361
0.0543,0.2811,0.8357
0.0592,0.2757,0.8469
0.0587,0.2767,0.8469
0.0651,0.2699,0.8576
0.0621,0.2684,0.8576
0.066,0.2664,0.863
0.067,0.2577,0.8615
0.0734,0.2577,0.861
0.0758,0.2513,0.8654
0.0807,0.2503,0.862
0.0792,0.2464,0.861
0.0831,0.244,0.8713
0.0856,0.2376,0.8669
0.0924,0.2337,0.8733
0.0968,0.2307,0.8748
0.0993,0.2283,0.8728
0.1022,0.2307,0.8753
0.1081,0.2351,0.8841
0.1223,0.2445,0.887
0.1184,0.2513,0.8948
0.1291,0.2601,0.8953
0.1355,0.2664,0.9055
0.1506,0.2821,0.9173
0.1472,0.2816,0.9222
0.1423,0.285,0.928
0.1359,0.2889,0.9402
0.1315,0.2909,0.9456
0.1281,0.2957,0.9558
0.1232,0.2997,0.97
0.1154,0.3031,0.9798
0.112,0.3016,0.9872
0.1101,0.3031,0.9901
0.1076,0.3006,0.9803
0.1046,0.2982,0.9833
0.1036,0.2992,0.9739
0.1066,0.2953,0.9749
0.1036,0.2909,0.9685
0.1007,0.2894,0.9583
0.1017,0.2889,0.9558
0.1027,0.286,0.9515
0.1002,0.286,0.9549
0.0997,0.2874,0.9534
0.1022,0.284,0.9466
0.0968,0.284,0.9441
0.0968,0.2845,0.9451
0.0968,0.2845,0.9417
0.1022,0.283,0.9471
0.1036,0.2806,0.9505
0.1051,0.2826,0.9578
0.114,0.2791,0.9685
0.1154,0.2816,0.9715
0.1257,0.284,0.9798
0.1223,0.2821,0.9833
0.1208,0.2879,0.9867
0.1257,0.2909,0.9979
0.1193,0.2904,0.994
0.1232,0.2874,1.0008
0.1198,0.2879,1.0028
0.1159,0.286,1.0033
0.1174,0.284,1.0008
0.1135,0.2845,1.0003
0.1154,0.2806,0.9906
0.1091,0.2772,0.9862
0.1101,0.2762,0.9798
0.1056,0.2757,0.9768
0.0983,0.2782,0.9818
0.0978,0.2821,0.9842
0.0934,0.2835,0.992
0.0944,0.2845,0.9994
0.089,0.2865,1.0033
0.0822,0.285,1.0091
0.0797,0.2811,1.0213
0.0753,0.2821,1.0277
0.0787,0.2806,1.0389
0.0802,0.2821,1.055
0.0895,0.2855,1.0629
0.0993,0.2884,1.0702
0.1091,0.2997,1.0858
0.1394,0.3099,1.0927
0.1545,0.3133,1.0848
0.1594,0.3119,1.0814
0.1608,0.3153,1.0799
0.1633,0.3119,1.0751
0.1623,0.3006,1.0589
0.1662,0.2923,1.0458
0.1579,0.2811,1.0253
0.1457,0.2679,1.0126
0.1364,0.2591,0.992
0.0953,0.2396,0.9813
0.0885,0.2445,0.9744
0.0748,0.2406,0.9857
0.0499,0.242,0.9911
0.0343,0.2464,1.0057
0.0216,0.2376,1.0311
0.0167,0.2391,1.0438
0.005,0.2254,1.0731
-0.0014,0.221,1.0853
-0.0073,0.2063,1.102
-0.0146,0.1858,1.1254
-0.0117,0.1716,1.1205
-0.0126,0.1702,1.124
-0.0034,0.1677,1.1064
0.0055,0.1638,1.0878
0.0104,0.1668,1.0775
0.0162,0.1614,1.0692
0.0221,0.1629,1.0453
0.0216,0.1663,1.0306
0.0231,0.1604,1.0218
0.0216,0.1638,1.0126
0.027,0.1687,1.0033
0.025,0.1663,0.9867
0.0236,0.1677,0.9715
0.026,0.1682,0.9646
0.0245,0.1716,0.9632
0.0245,0.1692,0.9529
0.0324,0.1663,0.9563
0.0353,0.1702,0.9588
0.0402,0.1663,0.9602
0.045,0.1648,0.9598
0.045,0.1575,0.9666
0.049,0.1482,0.9612
0.0509,0.1463,0.9607
0.049,0.1433,0.9622
0.045,0.1399,0.9558
0.0475,0.138,0.9427
0.0358,0.1477,0.9329
0.0289,0.156,0.9226
0.0265,0.1633,0.9182
0.0226,0.1736,0.9124
0.0128,0.1756,0.9099
0.004,0.1785,0.9099
-0.0034,0.179,0.908
-0.0156,0.1843,0.9124
-0.0175,0.1829,0.9119
-0.018,0.1863,0.9139
-0.0253,0.1863,0.9124
-0.0292,0.1878,0.9153
-0.0341,0.1878,0.9256
-0.0375,0.1858,0.9192
-0.0366,0.1824,0.9246
-0.0395,0.1809,0.9241
-0.0302,0.1741,0.927
-0.0258,0.1716,0.9378
-0.0156,0.1619,0.9324
-0.0146,0.159,0.9353
-0.0141,0.1492,0.9422
-0.0009,0.1482,0.9397
0.0021,0.1409,0.9446
0.0089,0.138,0.9495
0.0128,0.136,0.9456
0.025,0.1311,0.9588
0.0416,0.135,0.9563
0.0411,0.1331,0.9593
0.0421,0.132,0.9549
0.0348,0.1355,0.95
0.0387,0.138,0.9412
0.0343,0.1419,0.9241
0.0324,0.1477,0.9139
0.0333,0.1531,0.9104
0.0299,0.1643,0.9016
0.0265,0.177,0.8855
0.0245,0.1868,0.8846
0.0143,0.1951,0.8718
0.0148,0.2009,0.8669
0.0114,0.2127,0.862
0.0109,0.2185,0.8606
0.0089,0.2259,0.8576
0.0099,0.2293,0.8557
0.0099,0.2327,0.8567
0.004,0.2385,0.8654
0.0109,0.2435,0.8777
0.0123,0.2454,0.8836
0.0123,0.2503,0.8924
0.0157,0.2508,0.909
0.0153,0.2518,0.9158
0.0128,0.2464,0.9212
0.0099,0.2445,0.9207
0.0133,0.2469,0.9285
0.0114,0.2479,0.93
0.0094,0.2518,0.93
0.0026,0.2537,0.9358
-0.0024,0.2523,0.9368
-0.0043,0.2528,0.9417
-0.0131,0.2537,0.9417
-0.017,0.2523,0.9456
-0.0229,0.2567,0.9495
-0.0258,0.2494,0.9505
-0.0292,0.2557,0.9505
-0.0292,0.2513,0.9519
-0.0278,0.2513,0.9563
-0.0214,0.2513,0.9568
-0.0219,0.2518,0.9554
-0.019,0.2415,0.9544
-0.0102,0.2342,0.9627
-0.0024,0.22,0.9661
0.0016,0.2176,0.9637
0.0045,0.2068,0.9646
0.0128,0.1975,0.9715
0.0167,0.1873,0.969
0.025,0.1726,0.969
0.028,0.1746,0.9725
0.0328,0.1668,0.9715
0.0348,0.1643,0.9725
0.0338,0.1594,0.9729
0.0367,0.1629,0.9715
0.0397,0.159,0.9705
0.0333,0.1716,0.9661
0.0338,0.1751,0.9695
0.028,0.1858,0.9681
0.0231,0.197,0.9651
0.0177,0.2049,0.9617
0.0079,0.2034,0.9583
0.0055,0.2092,0.951
-0.0038,0.218,0.949
-0.0209,0.2219,0.9392
-0.0229,0.2254,0.9417
-0.0366,0.2307,0.949
-0.0385,0.2366,0.9558
-0.041,0.242,0.9681
-0.041,0.2411,0.9744
-0.039,0.2425,0.9803
-0.0292,0.2415,0.9872
-0.0219,0.2406,0.9867
-0.0165,0.2302,0.9891
-0.0121,0.2312,0.9891
-0.0029,0.2239,0.9803
0.0016,0.22,0.9852
0.005,0.2166,0.9823
0.0128,0.2097,0.9764
0.0162,0.2029,0.9685
0.0245,0.1936,0.9617
0.0245,0.1902,0.9627
0.0241,0.1926,0.9641
0.0245,0.1858,0.9661
0.0206,0.1902,0.9695
0.0123,0.1931,0.9759
0.0079,0.1912,0.9852
-0.0024,0.1878,0.9994
-0.0097,0.1868,1.0052
-0.0185,0.1853,1.0223
-0.0283,0.1765,1.0287
-0.0283,0.1736,1.036
-0.0292,0.1707,1.034
-0.038,0.1585,1.0419
-0.0366,0.1541,1.0502
-0.0366,0.1521,1.0594
-0.039,0.1463,1.0663
-0.0371,0.1438,1.0624
-0.0331,0.1414,1.0716
-0.0361,0.138,1.0687
-0.0395,0.137,1.0707
-0.038,0.1345,1.0731
-0.04,0.1301,1.0653
-0.0395,0.1301,1.0643
-0.0317,0.134,1.0502
-0.0307,0.1467,1.0477
-0.0253,0.1541,1.0492
-0.017,0.1682,1.0414
-0.0068,0.1887,1.0316
-0.0014,0.2063,1.0135
0.0123,0.2185,0.9935
0.0153,0.2219,0.9764
0.0182,0.2268,0.9598
0.0187,0.2293,0.9544
0.0216,0.2332,0.9422
0.0187,0.2346,0.9207
0.0114,0.2401,0.9173
-0.0004,0.2385,0.9158
-0.0131,0.2415,0.9114
-0.0229,0.2351,0.9217
-0.0327,0.2346,0.9265
-0.0605,0.2361,0.9485
-0.0688,0.2391,0.9622
-0.0844,0.2293,0.9911
-0.1094,0.2288,1.0267
-0.1221,0.221,1.0609
-0.1284,0.2141,1.0736
-0.127,0.2122,1.0898
-0.1235,0.2068,1.1122
-0.1143,0.2053,1.1147
-0.1035,0.2,1.1215
-0.0844,0.197,1.1254
-0.0707,0.1917,1.1249
-0.0546,0.1912,1.1117
-0.0458,0.1863,1.1049
-0.0331,0.1829,1.1005
-0.0068,0.1756,1.0755
0.007,0.177,1.0604
0.0138,0.179,1.0462
0.0372,0.1721,1.0179
0.0519,0.1677,0.9925
0.0563,0.1668,0.9715
0.0656,0.1707,0.9622
0.0631,0.1702,0.9475
0.0592,0.1653,0.9285
0.0587,0.1692,0.9212
0.0436,0.1687,0.9187
0.0348,0.1746,0.9256
0.0284,0.1716,0.9305
0.0118,0.1795,0.949
0.0001,0.179,0.97
-0.0322,0.1892,1.0091
-0.0463,0.1883,1.0267
-0.0585,0.1843,1.0443
-0.0668,0.1922,1.0536
-0.0712,0.1936,1.0609
-0.0722,0.1936,1.0638
-0.0717,0.2034,1.0653
-0.0688,0.2044,1.0624
-0.0585,0.2092,1.0497
-0.0522,0.2102,1.0433
-0.0419,0.2132,1.0155
-0.0356,0.2176,1.0043
-0.0126,0.2146,0.9725
-0.0048,0.2156,0.9578
0.0045,0.2132,0.9471
0.0172,0.2107,0.9261
0.0241,0.2088,0.9182
0.045,0.2049,0.9036
0.0646,0.197,0.8841
0.0724,0.1922,0.8777
0.0787,0.1873,0.8698
0.0875,0.1834,0.8606
0.0988,0.1814,0.8615
0.1046,0.179,0.8576
0.1115,0.1795,0.8615
0.1135,0.177,0.8654
0.112,0.1834,0.8816
0.1105,0.1902,0.8943
0.1051,0.1917,0.9007
0.0968,0.1936,0.9148
0.0851,0.197,0.9246
0.0685,0.2034,0.9383
0.0582,0.2117,0.9383
0.049,0.2136,0.9436
0.0343,0.2205,0.9471
0.0172,0.2263,0.9441
0.0133,0.2322,0.9427
0.007,0.2415,0.93
0.0065,0.243,0.9212
0.0021,0.2484,0.9129
0.0065,0.2494,0.9016
0.0079,0.2542,0.8899
0.0109,0.2552,0.8846
0.0162,0.2586,0.8806
0.0157,0.2596,0.8806
0.0177,0.2611,0.888
0.025,0.2606,0.8938
0.026,0.2601,0.8977
0.0314,0.2537,0.9051
0.0407,0.2351,0.9261
0.0377,0.2136,0.9432
0.0436,0.2014,0.9607
0.0421,0.1873,0.971
0.0367,0.1765,0.9857
0.0387,0.1746,0.994
0.0358,0.1746,1.0018
0.0343,0.1648,1.0126
0.0245,0.1609,1.0257
0.0206,0.1585,1.0301
0.0162,0.1594,1.0311
0.0123,0.1648,1.0331
0.0143,0.1687,1.0321
0.0084,0.18,1.0218
0.0074,0.1868,1.0101
0.0074,0.198,0.995
0.0123,0.2122,0.9823
0.0109,0.2171,0.9729
0.0167,0.22,0.9529
0.0216,0.2219,0.9427
0.0197,0.2249,0.928
0.0275,0.2273,0.9153
0.0284,0.2244,0.908
0.0333,0.2254,0.8963
0.0411,0.2185,0.8948
0.0485,0.2156,0.9031
0.0534,0.2117,0.9065
0.0631,0.1995,0.9148
0.0685,0.199,0.9187
0.0675,0.2005,0.9236
0.0753,0.1926,0.9363
0.0773,0.1907,0.948
0.0856,0.1897,0.9671
0.087,0.1917,0.9725
0.0929,0.1946,0.9768
0.0924,0.2034,0.9891
0.0934,0.2014,0.994
0.0914,0.2039,0.9935
0.091,0.2132,0.9837
0.0875,0.2132,0.9842
0.0861,0.2215,0.9768
0.0836,0.2259,0.972
0.0846,0.2283,0.9695
0.0866,0.2302,0.9622
0.0768,0.2346,0.9563
0.0743,0.2391,0.9495
0.0783,0.2425,0.9432
0.0778,0.245,0.9319
0.0827,0.2474,0.928
0.0783,0.2508,0.9153
0.0822,0.2494,0.9139
0.087,0.2518,0.9134
0.0885,0.2533,0.909
0.0934,0.2552,0.9114
0.0919,0.2508,0.9134
0.0939,0.245,0.9231
0.0978,0.2415,0.93
0.1002,0.2356,0.9471
0.0963,0.2332,0.9593
0.0983,0.2259,0.9676
0.0953,0.2259,0.9872
0.0949,0.2254,0.9925
0.0973,0.2205,1.0018
0.1017,0.2161,1.0111
0.1032,0.221,1.0209
0.1007,0.219,1.0228
0.1041,0.219,1.0257
0.1046,0.221,1.0218
0.1036,0.2229,1.0145
0.1066,0.2239,1.0121
0.1061,0.2302,1.0023
0.1027,0.2361,0.9974
0.0939,0.242,0.9984
0.09,0.2484,0.994
0.0768,0.2591,0.9911
0.0665,0.2611,0.9857
0.0455,0.2713,0.9759
0.0446,0.2791,0.9685
0.0338,0.2874,0.9598
0.0343,0.2865,0.9563
0.0367,0.2967,0.948
0.046,0.3036,0.9432
0.046,0.3065,0.9378
0.0504,0.3114,0.9353
0.0626,0.3133,0.9305
0.0685,0.305,0.9363
0.0709,0.3045,0.9373
0.0763,0.304,0.9427
0.0778,0.3026,0.9441
0.0827,0.3026,0.95
0.0856,0.2992,0.9607
0.0885,0.2938,0.9671
0.0929,0.2918,0.9681
0.091,0.2879,0.9773
0.0953,0.283,0.9837
0.0988,0.2733,0.9901
0.0963,0.2567,0.9945
0.0949,0.2523,1.0028
0.1051,0.2401,1.0072
0.1012,0.2312,1.0169
0.0983,0.2185,1.0287
0.089,0.2127,1.0409
0.089,0.2073,1.0433
0.0885,0.2083,1.0458
0.0831,0.2034,1.0536
0.0773,0.2083,1.0619
0.0617,0.2107,1.0702
0.047,0.2092,1.0814
0.0367,0.2146,1.078
0.0187,0.2146,1.0716
0.0177,0.2156,1.0682
0.0109,0.2166,1.056
-0.0024,0.2132,1.0541
-0.0058,0.2156,1.0521
-0.0112,0.2097,1.0497
-0.0107,0.2122,1.0555
-0.017,0.2097,1.0443
-0.0136,0.2078,1.037
-0.0117,0.2107,1.0326
-0.0112,0.2092,1.0384
-0.0131,0.2112,1.0375
-0.0078,0.2097,1.0438
-0.0165,0.2005,1.0375
-0.0244,0.198,1.0389
-0.0248,0.1824,1.0384
-0.0493,0.1541,1.0599
-0.0551,0.1482,1.0629
-0.0556,0.1453,1.0702
-0.0556,0.1409,1.0697
-0.0605,0.1365,1.0736
-0.0615,0.1331,1.0692
-0.0595,0.137,1.057
-0.0556,0.1399,1.0472
-0.0527,0.1433,1.0428
-0.0527,0.1516,1.0375
-0.0517,0.1619,1.0267
-0.0512,0.1658,1.0189
-0.0502,0.1829,1.0038
-0.0522,0.1912,0.9911
-0.0512,0.2019,0.9798
-0.0488,0.2053,0.9632
-0.0444,0.2224,0.95
-0.0356,0.2249,0.9451
-0.0346,0.2322,0.9378
-0.0244,0.2366,0.9344
-0.0317,0.2415,0.9275
-0.0268,0.2401,0.9236
-0.0224,0.2489,0.9265
-0.0253,0.2494,0.9251
-0.0292,0.2503,0.9261
-0.0327,0.244,0.9305
-0.0371,0.2425,0.9319
-0.0449,0.2322,0.9436
-0.0576,0.2278,0.9558
-0.061,0.2219,0.9681
-0.0683,0.2171,0.9857
-0.0703,0.2127,0.9906
-0.0781,0.2009,0.9979
-0.0854,0.1902,0.9989
-0.0859,0.1848,0.9999
-0.0869,0.1716,1.0072
-0.0917,0.1682,1.0057
-0.0908,0.1624,1.0023
-0.0913,0.1614,0.9974
-0.0859,0.1526,0.993
-0.0864,0.1531,0.9911
-0.0834,0.1502,0.9911
-0.0834,0.1477,0.9886
